50.4663696,4.4186616,0.23
50.4663734,4.418663,0.49
50.4663773,4.4186649,0.22
50.4663811,4.4186664,0.29
50.4663887,4.4186678,0.29
50.4663887,4.4186711,0.24
50.4663925,4.418673,0.24
50.4663963,4.4186749,0.29
50.4664001,4.4186764,0.11
50.466404,4.4186764,0.11
50.4664078,4.4186778,0.14
50.4664078,4.4186797,0.14
50.4664116,4.4186797,0.51
50.4664154,4.4186797,0.51
50.4664192,4.4186797,0.52
50.466423,4.4186797,0.53
50.4664268,4.4186816,0.53
50.4664307,4.4186816,0.43
50.4664307,4.4186831,0.43
50.4664345,4.418685,0.44
50.4664383,4.418685,0.32
50.4664459,4.418685,0.32
50.4664497,4.4186864,0.33
50.4664497,4.4186864,0.33
50.4664536,4.4186864,0.25
50.4664574,4.4186864,0.25
50.4664612,4.4186864,0.43
50.466465,4.4186878,0.3
50.4664688,4.4186897,0.3
50.4664688,4.4186897,0.48
50.4664726,4.4186912,0.48
50.4664764,4.4186931,0.23
50.4664841,4.4186931,0.43
50.4664879,4.418695,0.43
50.4664879,4.4186964,0.48
50.4664917,4.4186978,0.48
50.4664993,4.4186978,0.41
50.4665031,4.4186997,0.41
50.466507,4.4186997,0.23
50.466507,4.4187016,0.19
50.4665108,4.4187016,0.19
50.4665108,4.4187031,0.29
50.4665146,4.418705,0.29
50.4665222,4.4187064,0.25
50.466526,4.4187064,0.34
50.4665298,4.4187078,0.34
50.4665337,4.4187078,0.28
50.4665375,4.4187098,0.28
50.4665413,4.4187098,0.31
50.4665413,4.4187078,0.31
50.4665451,4.4187078,0.4
50.4665489,4.4187078,0.08
50.4665489,4.4187078,0.08
50.4665527,4.4187078,0.25
50.4665565,4.4187098,0.25
50.4665642,4.4187098,0.28
50.466568,4.4187112,0.39
50.466568,4.4187112,0.39
50.466568,4.4187131,0.55
50.4665756,4.418715,0.55
50.4665794,4.4187164,0.23
50.4665794,4.4187179,0.23
50.4665833,4.4187179,0.41
50.4665871,4.4187198,0.28
50.4665871,4.4187198,0.28
50.4665909,4.4187217,0.33
50.4665947,4.4187217,0.33
50.4665947,4.4187217,0.22
50.4665985,4.4187198,0.43
50.4666061,4.4187179,0.43
50.4666061,4.4187164,0.32
50.46661,4.418715,0.32
50.4666138,4.4187131,0.41
50.4666176,4.4187112,0.41
50.4666214,4.4187098,0.32
50.4666214,4.4187078,0.23
50.4666252,4.4187064,0.23
50.466629,4.418705,0.41
50.466629,4.4187031,0.41
50.466629,4.4187031,0.23
50.4666367,4.4187016,0.25
50.4666367,4.4186997,0.25
50.4666443,4.4186978,0.41
50.4666443,4.4186964,0.41
50.4666481,4.4186931,0.13
50.4666481,4.4186912,0.13
50.4666519,4.4186897,0.16
50.4666519,4.4186878,0.31
50.4666557,4.4186878,0.31
50.4666595,4.4186878,0.35
50.4666595,4.4186864,0.35
50.4666634,4.4186864,0.44
50.4666672,4.418685,0.36
50.466671,4.418685,0.36
50.4666748,4.4186831,0.28
50.4666786,4.4186816,0.28
50.4666824,4.4186816,0.28
50.4666862,4.4186797,0.28
50.4666862,4.4186797,0.29
50.4666901,4.4186797,0.29
50.4666939,4.4186778,0.29
50.4666977,4.4186778,0.58
50.4666977,4.4186778,0.58
50.4667015,4.4186778,0.58
50.4667015,4.4186778,0.31
50.4667015,4.4186778,0.31
50.4667053,4.4186778,0.44
50.4667053,4.4186778,0.44
50.4667091,4.4186778,0.49
50.4667091,4.4186778,0.45
50.466713,4.4186778,0.45
50.466713,4.4186778,0.27
50.466713,4.4186797,0.27
50.4667168,4.4186778,0.41
50.4667206,4.4186764,0.41
50.4667206,4.4186764,0.28
50.4667244,4.4186764,0.33
50.4667282,4.418673,0.33
50.4667358,4.4186697,0.55
50.4667397,4.4186678,0.55
50.4667435,4.4186678,0.42
50.4667473,4.4186649,0.4
50.4667511,4.418663,0.4
50.4667549,4.4186616,0.37
50.4667549,4.4186597,0.37
50.4667587,4.4186578,0.34
50.4667625,4.4186563,0.34
50.4667625,4.4186549,0.59
50.4667664,4.418653,0.44
50.4667664,4.4186497,0.44
50.4667664,4.4186463,0.17
50.4667702,4.418643,0.17
50.4667702,4.4186397,0.37
50.4667778,4.4186382,0.35
50.4667816,4.4186382,0.35
50.4667854,4.4186349,0.38
50.4667931,4.4186311,0.38
50.4667969,4.4186263,0.21
50.4668007,4.418623,0.21
50.4668045,4.4186196,0.12
50.4668045,4.4186196,0.19
50.4668121,4.4186196,0.19
50.4668198,4.4186196,0.51
50.4668236,4.4186196,0.51
50.4668312,4.418623,0.41
50.466835,4.4186249,0.46
50.4668427,4.4186263,0.46
50.4668465,4.4186282,0.5
50.4668465,4.4186311,0.5
50.4668503,4.418633,0.47
50.4668541,4.4186349,0.47
50.4668541,4.4186363,0.34
50.4668579,4.4186382,0.22
50.4668617,4.4186382,0.22
50.4668655,4.4186397,0.37
50.4668655,4.4186416,0.37
50.4668655,4.418643,0.46
50.4668694,4.4186449,0.33
50.4668732,4.4186449,0.33
50.4668732,4.4186463,0.27
50.4668732,4.4186463,0.27
50.4668732,4.4186463,0.4
50.466877,4.4186463,0.4
50.466877,4.4186478,0.36
50.466877,4.4186478,0.31
50.4668808,4.4186478,0.31
50.4668808,4.4186478,0.27
50.4668846,4.4186478,0.27
50.4668846,4.4186478,0.43
50.4668846,4.4186463,0.37
50.4668846,4.4186463,0.37
50.4668846,4.4186449,0.42
50.4668846,4.418643,0.42
50.4668884,4.418643,0.39
50.4668922,4.418643,0.39
50.4668961,4.418643,0.37
50.4668961,4.418643,0.65
50.4668999,4.418643,0.65
50.4668999,4.418643,0.69
50.4669075,4.4186416,0.69
50.4669113,4.4186397,0.44
50.4669113,4.4186397,0.36
50.4669151,4.4186397,0.36
50.4669189,4.4186397,0.14
50.4669228,4.4186382,0.14
50.4669266,4.4186382,0.38
50.4669266,4.4186382,0.38
50.4669304,4.4186363,0.35
50.4669342,4.4186363,0.51
50.466938,4.4186363,0.51
50.466938,4.4186349,0.42
50.4669418,4.418633,0.42
50.4669456,4.4186311,0.59
50.4669456,4.4186296,0.3
50.4669495,4.4186282,0.3
50.4669533,4.4186249,0.59
50.4669571,4.418623,0.59
50.4669647,4.4186215,0.53
50.4669647,4.4186182,0.53
50.4669685,4.4186163,0.75
50.4669724,4.4186134,0.73
50.4669762,4.418611,0.73
50.46698,4.4186082,0.64
50.4669838,4.4186049,0.64
50.4669838,4.4186015,0.68
50.4669876,4.4185982,0.7
50.4669914,4.4185948,0.7
50.4669991,4.4185934,0.47
50.4669991,4.4185896,0.47
50.4670029,4.4185863,0.52
50.4670067,4.4185848,0.52
50.4670067,4.4185848,0.62
50.4670067,4.4185834,0.58
50.4670105,4.4185834,0.58
50.4670105,4.4185815,0.46
50.4670105,4.4185796,0.41
50.4670143,4.4185796,0.41
50.4670181,4.4185796,0.53
50.4670181,4.4185796,0.66
50.4670219,4.4185815,0.66
50.4670258,4.4185848,0.62
50.4670258,4.4185863,0.62
50.4670258,4.4185882,0.55
50.4670296,4.4185882,0.35
50.4670296,4.4185882,0.42
50.4670334,4.4185896,0.34
50.4670334,4.4185896,0.34
50.4670372,4.4185882,0.28
50.467041,4.4185896,0.43
50.467041,4.418591,0.43
50.4670448,4.4185934,0.51
50.4670448,4.4185934,0.51
50.4670448,4.4185934,0.55
50.4670448,4.4185934,0.55
50.4670448,4.4185934,0.47
50.4670448,4.4185934,0.47
50.4670486,4.4185934,0.7
50.4670486,4.4185934,0.54
50.4670525,4.4185934,0.61
50.4670525,4.4185934,0.69
50.4670563,4.4185934,0.58
50.4670563,4.4185948,0.58
50.4670601,4.4185948,0.72
50.4670601,4.4185948,0.72
50.4670601,4.4185934,0.51
50.4670601,4.4185948,0.51
50.4670601,4.4185948,0.64
50.4670639,4.4185948,0.64
50.4670639,4.4185948,0.8
50.4670639,4.4185963,0.8
50.4670677,4.4185948,0.97
50.4670715,4.4185948,0.64
50.4670715,4.4185948,0.64
50.4670753,4.4185948,0.88
50.4670792,4.4185948,0.88
50.467083,4.4185948,0.58
50.467083,4.4185948,0.58
50.467083,4.4185948,0.51
50.4670868,4.4185948,0.79
50.4670868,4.4185948,0.79
50.4670906,4.4185948,0.58
50.4670906,4.4185948,0.69
50.4670944,4.4185934,0.69
50.4670944,4.4185934,0.73
50.4670982,4.418591,0.71
50.4671021,4.4185896,0.71
50.4671059,4.4185882,0.69
50.4671059,4.4185863,0.69
50.4671097,4.4185863,0.72
50.4671135,4.4185848,0.72
50.4671173,4.4185848,0.72
50.4671249,4.4185848,0.54
50.4671249,4.4185848,0.54
50.4671288,4.4185848,0.36
50.4671326,4.4185834,0.36
50.4671364,4.4185834,0.51
50.4671364,4.4185815,0.64
50.4671402,4.4185796,0.64
50.467144,4.4185781,0.68
50.4671478,4.4185781,0.68
50.4671478,4.4185781,0.57
50.4671555,4.4185734,0.57
50.4671593,4.4185734,0.73
50.4671631,4.418571,0.45
50.4671631,4.4185734,0.45
50.4671631,4.4185734,0.74
50.4671631,4.4185748,0.74
50.4671669,4.4185781,0.64
50.4671669,4.4185796,0.63
50.4671669,4.4185815,0.63
50.4671669,4.4185815,0.45
50.4671631,4.4185834,0.45
50.4671669,4.4185848,0.49
50.4671669,4.4185848,0.49
50.4671669,4.4185863,0.5
50.4671669,4.4185882,0.56
50.4671707,4.4185896,0.56
50.4671707,4.4185934,0.04
50.4671745,4.4185948,0.04
50.4671745,4.4185982,0.24
50.4671783,4.4186015,0.14
50.4671783,4.4186049,0.14
50.4671783,4.4186063,0.31
50.4671783,4.4186082,0.31
50.4671783,4.4186082,0.57
50.4671783,4.4186082,0.57
50.4671783,4.4186096,0.25
50.4671783,4.4186096,0.16
50.4671783,4.4186096,0.16
50.4671783,4.4186096,0.14
50.4671783,4.4186096,0.14
50.4671783,4.418611,0.27
50.4671783,4.418611,0.2
50.4671783,4.4186134,0.2
50.4671783,4.4186149,0.19
50.4671783,4.4186182,0.19
50.4671783,4.4186215,0.27
50.4671783,4.4186282,0.27
50.4671745,4.4186363,0.25
50.4671783,4.4186349,0.33
50.4671822,4.4186349,0.33
50.4671822,4.4186349,0.38
50.467186,4.4186363,0.38
50.467186,4.4186363,0.28
50.4671898,4.4186363,0.43
50.4671936,4.4186363,0.43
50.4671936,4.4186363,0.28
50.4671936,4.4186363,0.28
50.4671936,4.4186363,0.34
50.4671936,4.4186349,0.11
50.4671936,4.4186349,0.11
50.4671936,4.4186349,0.28
50.4671936,4.4186349,0.28
50.4671936,4.4186349,0.16
50.4671936,4.4186349,0.16
50.4671898,4.4186349,0.39
50.4671898,4.4186349,0.39
50.4671898,4.418633,0.39
50.4671898,4.418633,0.16
50.4671898,4.418633,0.16
50.4671898,4.418633,0.33
50.4671898,4.418633,0.24
50.4671898,4.418633,0.24
50.467186,4.418633,0.37
50.467186,4.418633,0.37
50.4671822,4.418633,0.38
50.4671822,4.4186311,0.38
50.4671783,4.4186311,0.47
50.4671783,4.4186311,0.33
50.4671822,4.4186311,0.33
50.4671822,4.4186311,0.55
50.4671822,4.4186311,0.55
50.4671822,4.4186311,0.4
50.4671822,4.4186311,0.32
50.4671822,4.4186311,0.32
50.4671822,4.4186311,0.37
50.4671822,4.418633,0.37
50.4671822,4.418633,0.39
50.4671822,4.418633,0.39
50.4671822,4.418633,0.3
50.4671822,4.418633,0.23
50.4671822,4.418633,0.23
50.4671822,4.418633,0.24
50.4671822,4.418633,0.24
50.4671822,4.418633,0.23
50.4671822,4.418633,0.18
50.4671822,4.418633,0.18
50.4671822,4.418633,0.33
50.4671822,4.418633,0.33
50.4671822,4.418633,0.44
50.4671822,4.418633,0.44
50.4671822,4.418633,0.41
50.467186,4.418633,0.38
50.467186,4.418633,0.38
50.467186,4.418633,0.47
50.467186,4.418633,0.47
50.467186,4.418633,0.57
50.467186,4.418633,0.49
50.467186,4.418633,0.49
50.467186,4.418633,0.37
50.467186,4.418633,0.37
50.467186,4.418633,0.45
50.4671898,4.418633,0.45
50.4671898,4.418633,0.45
50.4671898,4.418633,0.31
50.4671898,4.418633,0.31
50.4671898,4.418633,0.46
50.4671898,4.418633,0.46
50.4671898,4.418633,0.38
50.4671936,4.4186349,0.41
50.4671936,4.4186349,0.41
50.4671936,4.4186349,0.55
50.4671936,4.4186349,0.55
50.4671936,4.4186349,0.52
50.4671936,4.4186349,0.52
50.4671936,4.4186349,0.56
50.4671936,4.4186349,0.33
50.4671936,4.4186349,0.33
50.4671974,4.4186349,0.45
50.4671974,4.4186349,0.45
50.4671974,4.4186349,0.54
50.4671974,4.4186349,0.59
50.4671974,4.418633,0.59
50.4671974,4.418633,0.43
50.4671974,4.418633,0.43
50.4672012,4.418633,0.66
50.4672012,4.418633,0.66
50.4672012,4.418633,0.62
50.4672012,4.418633,0.62
50.4672012,4.418633,0.62
50.4672012,4.418633,0.63
50.467205,4.418633,0.63
50.467205,4.4186311,0.47
50.467205,4.4186311,0.6
50.467205,4.4186263,0.6
50.467205,4.418623,0.69
50.467205,4.4186196,0.69
50.467205,4.4186163,0.49
50.467205,4.4186149,0.49
50.467205,4.4186134,0.57
50.467205,4.4186096,0.37
50.467205,4.4186082,0.37
50.467205,4.4186063,0.52
50.467205,4.4186049,0.52
50.4672089,4.4186034,0.38
50.4672089,4.4186015,0.46
50.4672127,4.4185996,0.46
50.4672127,4.4185982,0.54
50.4672127,4.4185963,0.41
50.4672127,4.4185948,0.41
50.4672165,4.4185948,0.47
50.4672165,4.4185934,0.47
50.4672165,4.418591,0.39
50.4672203,4.418591,0.39
50.4672203,4.4185896,0.63
50.4672203,4.4185882,0.56
50.4672241,4.4185863,0.66
50.4672241,4.4185863,0.63
50.4672241,4.4185848,0.85
50.4672241,4.4185834,0.85
50.4672279,4.4185815,0.74
50.4672279,4.4185796,0.74
50.4672318,4.4185796,0.66
50.4672318,4.4185781,0.66
50.4672356,4.4185762,0.65
50.4672356,4.4185762,0.65
50.4672394,4.4185748,0.56
50.4672394,4.4185734,0.59
50.4672394,4.4185734,0.59
50.4672432,4.418571,0.43
50.467247,4.4185696,0.43
50.4672508,4.4185696,0.56
50.4672508,4.4185681,0.56
50.4672546,4.4185681,0.61
50.4672546,4.4185681,0.54
50.4672546,4.4185681,0.54
50.4672585,4.4185681,0.69
50.4672585,4.4185681,0.69
50.4672623,4.4185681,0.7
50.4672623,4.4185681,0.46
50.4672623,4.4185681,0.46
50.4672623,4.4185696,0.72
50.4672661,4.418571,0.72
50.4672699,4.4185734,0.63
50.4672699,4.4185748,0.63
50.4672699,4.4185748,0.81
50.4672699,4.4185781,0.83
50.4672699,4.4185815,0.83
50.4672699,4.4185834,0.82
50.4672699,4.4185848,0.82
50.4672737,4.4185848,0.66
50.4672737,4.4185863,0.66
50.4672775,4.4185882,0.82
50.4672775,4.4185882,0.58
50.4672775,4.4185882,0.67
50.4672775,4.4185896,0.67
50.4672813,4.4185896,0.5
50.4672813,4.418591,0.5
50.4672813,4.418591,0.66
50.4672813,4.4185934,0.66
50.4672813,4.4185948,0.48
50.4672813,4.4185963,0.67
50.4672852,4.4185996,0.67
50.4672852,4.4186015,0.67
50.4672813,4.418611,0.43
50.4672813,4.4186182,0.43
50.4672813,4.418623,0.44
50.4672813,4.4186263,0.44
50.4672813,4.4186282,0.34
50.4672813,4.4186296,0.34
50.4672813,4.4186311,0.36
50.4672852,4.418633,0.44
50.4672852,4.4186349,0.44
50.4672852,4.4186363,0.77
50.4672852,4.4186382,0.77
50.4672852,4.4186416,0.77
50.4672852,4.418643,0.66
50.4672852,4.4186449,0.66
50.4672852,4.4186463,0.73
50.467289,4.4186478,0.77
50.467289,4.4186478,0.44
50.4672928,4.4186497,0.44
50.4672928,4.4186511,0.64
50.4672928,4.418653,0.64
50.4672928,4.4186549,0.7
50.4672928,4.4186563,0.52
50.4672928,4.4186578,0.52
50.4672928,4.4186597,0.53
50.4672966,4.4186616,0.53
50.4672966,4.4186616,0.71
50.4673004,4.4186664,0.75
50.4673004,4.4186678,0.75
50.4673042,4.4186697,0.65
50.4673042,4.4186711,0.65
50.4673042,4.418673,0.74
50.4673042,4.4186749,0.86
50.467308,4.4186764,0.68
50.467308,4.4186764,0.68
50.4673119,4.4186778,0.82
50.4673119,4.4186778,0.82
50.4673119,4.4186797,0.86
50.4673157,4.4186797,0.82
50.4673157,4.4186816,0.82
50.4673157,4.4186816,0.83
50.4673157,4.4186816,0.83
50.4673157,4.4186831,0.73
50.4673195,4.4186831,0.86
50.4673157,4.418685,0.79
50.4673157,4.418685,0.79
50.4673195,4.4186864,0.75
50.4673195,4.4186864,0.63
50.4673233,4.4186864,0.63
50.4673233,4.4186878,0.85
50.4673233,4.4186878,0.85
50.4673271,4.4186878,0.6
50.4673271,4.4186878,1.01
50.4673271,4.4186878,0.9
50.4673271,4.4186878,0.9
50.4673309,4.4186878,0.84
50.4673347,4.4186878,0.84
50.4673347,4.4186878,0.83
50.4673386,4.4186864,0.83
50.4673386,4.4186864,0.83
50.4673386,4.418685,0.74
50.4673424,4.418685,0.74
50.4673424,4.418685,0.72
50.4673424,4.418685,0.72
50.4673424,4.4186831,0.72
50.4673424,4.4186831,0.78
50.4673462,4.4186831,0.98
50.4673462,4.418685,0.8
50.46735,4.4186864,0.8
50.46735,4.4186864,0.85
50.46735,4.4186897,0.85
50.46735,4.4186931,0.92
50.46735,4.4186964,0.77
50.46735,4.4186997,0.77
50.46735,4.4187016,0.93
50.46735,4.418705,0.93
50.46735,4.4187064,0.96
50.46735,4.4187098,1.04
50.46735,4.4187112,1.04
50.46735,4.418715,1
50.46735,4.4187164,0.87
50.46735,4.4187179,0.87
50.46735,4.4187198,0.72
50.4673538,4.4187231,0.98
50.4673538,4.4187264,0.98
50.4673576,4.4187279,0.83
50.4673615,4.4187298,0.83
50.4673615,4.4187312,0.78
50.4673615,4.418735,0.77
50.4673653,4.4187365,0.77
50.4673691,4.4187398,0.86
50.4673691,4.4187398,0.74
50.4673691,4.4187417,0.82
50.4673729,4.4187431,0.82
50.4673729,4.4187446,0.88
50.4673729,4.4187465,0.88
50.4673767,4.4187531,0.76
50.4673767,4.4187546,0.57
50.4673767,4.4187579,0.57
50.4673767,4.4187598,0.75
50.4673767,4.4187632,0.75
50.4673767,4.4187646,0.86
50.4673767,4.4187679,1.05
50.4673767,4.4187717,1.05
50.4673805,4.4187746,0.99
50.4673805,4.4187779,0.89
50.4673805,4.4187818,0.89
50.4673805,4.4187846,0.73
50.4673805,4.4187865,0.71
50.4673805,4.4187894,0.71
50.4673805,4.4187932,0.88
50.4673805,4.4187965,0.88
50.4673805,4.4187994,0.8
50.4673805,4.4188013,0.89
50.4673805,4.4188046,0.89
50.4673805,4.418808,0.75
50.4673805,4.4188113,0.89
50.4673805,4.4188147,1.01
50.4673767,4.418818,1.01
50.4673767,4.4188232,0.93
50.4673767,4.4188294,0.93
50.4673767,4.4188333,0.98
50.4673767,4.4188366,1
50.4673767,4.4188414,1
50.4673767,4.4188447,0.73
50.4673767,4.4188495,0.73
50.4673767,4.4188533,0.98
50.4673767,4.4188581,0.92
50.4673767,4.4188614,0.92
50.4673767,4.4188647,0.8
50.4673767,4.4188681,1.05
50.4673767,4.4188714,1.05
50.4673729,4.4188747,0.83
50.4673729,4.4188781,0.89
50.4673729,4.4188814,0.89
50.4673729,4.4188862,1
50.4673729,4.4188895,1
50.4673729,4.4188933,1.02
50.4673729,4.4188981,1.07
50.4673729,4.4189034,1.07
50.4673729,4.4189062,0.93
50.4673729,4.4189095,0.89
50.4673729,4.4189148,0.75
50.4673729,4.4189181,0.75
50.4673729,4.4189215,1.31
50.4673729,4.4189215,1.31
50.4673729,4.4189334,1.17
50.4673767,4.4189363,0.98
50.4673767,4.4189396,0.98
50.4673767,4.4189434,0.95
50.4673767,4.4189463,0.95
50.4673805,4.4189482,0.78
50.4673805,4.418951,0.62
50.4673805,4.4189534,0.86
50.4673805,4.4189548,0.86
50.4673805,4.4189563,0.68
50.4673805,4.4189582,0.68
50.4673805,4.4189582,0.84
50.4673805,4.4189596,0.99
50.4673843,4.4189615,0.99
50.4673843,4.4189615,1.12
50.4673843,4.4189634,1.12
50.4673843,4.4189649,1.09
50.4673843,4.4189663,1.09
50.4673843,4.4189682,0.95
50.4673843,4.4189696,0.95
50.4673882,4.4189711,0.95
50.4673882,4.418973,0.79
50.4673882,4.4189749,0.79
50.4673882,4.4189763,0.83
50.4673882,4.4189782,0.83
50.4673882,4.4189796,0.89
50.4673882,4.4189816,0.84
50.4673882,4.418983,0.84
50.4673882,4.4189849,0.87
50.4673882,4.4189863,0.87
50.4673882,4.4189882,0.77
50.4673882,4.4189897,0.51
50.4673882,4.4189897,0.55
50.4673882,4.4189897,0.55
50.4673843,4.4189897,0.5
50.4673843,4.4189916,0.5
50.4673882,4.4189863,0.25
50.4673882,4.418983,0.4
50.4673882,4.4189816,0.4
50.467392,4.4189796,0.5
50.467392,4.4189763,0.5
50.4673958,4.4189711,0.42
50.4673958,4.4189711,0.84
50.4673958,4.4189711,0.58
50.4673996,4.4189696,0.58
50.4673996,4.4189696,0.47
50.4674034,4.4189696,0.3
50.4674034,4.4189696,0.3
50.4674034,4.4189711,0.48
50.4674072,4.4189711,0.48
50.4674072,4.4189696,0.76
50.4674072,4.4189682,0.63
50.4674072,4.4189682,0.63
